placement_id,front_json,rank,support_name,category_id,sphere_radius,clearance,pos_x,pos_y,pos_z,surface_z,viable,source_csv
165,b8cbe2a4-b525-47c8-899b-9b68b599636f.json,0,Cabinet.078,48,0.8816,1.0316,-5.1089,-2.1571,1.0370,0.8370,True,prescan_batch_0004.csv
166,e76ebb28-f9f8-40d6-a1e6-5fa1420191fb.json,0,Cabinet.118,48,0.8801,1.0301,13.6715,4.1019,1.0370,0.8370,True,prescan_batch_0006.csv
167,826e5c98-4cce-4076-8d85-768a94e6519a.json,0,Cabinet.099,48,0.8737,1.0237,-3.8733,4.6074,1.0370,0.8370,True,prescan_batch_0003.csv
168,08cfec4b-56a0-43f0-8428-e31c210d8c6c.json,0,Cabinet.100,48,0.8720,1.0220,-0.6226,-7.1386,1.0220,0.8220,True,prescan_batch_0000.csv
169,0b2bc0ab-adef-4db2-b681-84b8adf592ed.json,0,Cabinet.089,48,0.8720,1.0220,-6.0020,6.7605,1.0220,0.8220,True,prescan_batch_0000.csv
170,135958f5-17d5-467c-a8c2-ea5b3dfc48eb.json,0,Cabinet.169,48,0.8720,1.0220,-7.3873,5.2700,1.0220,0.8220,True,prescan_batch_0000.csv
171,143f8bd2-9633-4f5f-9415-462403eca9c2.json,0,Cabinet.102,48,0.8720,1.0220,-1.7602,2.9123,1.0220,0.8220,True,prescan_batch_0000.csv
172,1e7966ed-1b5b-426b-aaef-395475df7dcd.json,0,Cabinet.116,48,0.8720,1.0220,2.5275,14.1780,1.0220,0.8220,True,prescan_batch_0000.csv
173,21569333-a837-4228-9440-bfbaf37cd57e.json,0,Cabinet.064,48,0.8720,1.0220,-0.1354,-5.4999,1.0220,0.8220,True,prescan_batch_0000.csv
174,32464ab3-31d1-440f-88d6-62ea8e3a60c3.json,0,Cabinet.136,48,0.8720,1.0220,-13.3096,-2.9623,1.0220,0.8220,True,prescan_batch_0001.csv
175,338025eb-9da6-4d7a-9226-269351c76269.json,0,Cabinet.118,48,0.8720,1.0220,-1.3554,-6.3378,1.0220,0.8220,True,prescan_batch_0001.csv
176,34dd0565-e998-4953-b094-2adb6b90e240.json,0,Cabinet.042,48,0.8720,1.0220,-0.3147,-5.8464,1.0220,0.8220,True,prescan_batch_0001.csv
177,35c715da-b871-4059-8115-7d06e7395a54.json,0,Cabinet.069,48,0.8720,1.0220,3.8555,3.3980,1.0220,0.8220,True,prescan_batch_0001.csv
178,3a21d630-787d-4e28-ad03-b218993ca1b1.json,0,Cabinet.161,48,0.8720,1.0220,4.9127,2.5049,1.0220,0.8220,True,prescan_batch_0001.csv
179,42986cef-25a2-462f-a127-44a0c99eb0f3.json,0,Cabinet.038,48,0.8720,1.0220,5.0305,-3.6917,1.0220,0.8220,True,prescan_batch_0001.csv
180,430331c7-7d91-42c1-83d7-47774a4e1b41.json,0,Cabinet.111,48,0.8720,1.0220,-2.0272,-0.6500,1.0220,0.8220,True,prescan_batch_0001.csv
181,4350baf8-0e3e-471e-bccd-4a6695158579.json,0,Cabinet.182,48,0.8720,1.0220,-6.2679,3.1415,1.0220,0.8220,True,prescan_batch_0001.csv
182,45dddc0b-2505-4dcd-b07e-f0ff4e5c90d4.json,0,Cabinet.154,48,0.8720,1.0220,4.7785,-1.5012,1.0220,0.8220,True,prescan_batch_0001.csv
183,468b4761-ff9d-420e-a6f8-5f595e903a42.json,0,Cabinet.107,48,0.8720,1.0220,-4.6750,1.2983,1.0220,0.8220,True,prescan_batch_0001.csv
184,553bad36-7062-4034-9ad9-9b46b7d09f16.json,0,Cabinet.101,48,0.8720,1.0220,0.9863,-1.1549,1.0220,0.8220,True,prescan_batch_0002.csv
185,5b7e4dbe-32c5-46f4-afc5-85b4884068a0.json,0,Cabinet.099,48,0.8720,1.0220,6.2769,-3.2608,1.0220,0.8220,True,prescan_batch_0002.csv
186,5e80e23f-a2a7-43a0-b3a8-5c705cae3075.json,0,Cabinet.079,48,0.8720,1.0220,0.4639,-4.3969,1.0220,0.8220,True,prescan_batch_0002.csv
187,65cd43e1-1294-44f7-a560-7a230ff893d2.json,0,Cabinet.175,48,0.8720,1.0220,1.3448,-0.0042,1.0220,0.8220,True,prescan_batch_0002.csv
188,677d7c8d-5f1b-421e-bbf4-d729ee00dadd.json,0,Cabinet.095,48,0.8720,1.0220,4.1669,-5.5129,1.0220,0.8220,True,prescan_batch_0002.csv
189,67f1d8aa-6ef0-404a-b540-fdb4f1f3dbb1.json,0,Cabinet.151,48,0.8720,1.0220,-3.6164,2.1299,1.0220,0.8220,True,prescan_batch_0002.csv
190,71f2ab3f-b9de-4d34-a58c-f4e48e70ccd7.json,0,Cabinet.037,48,0.8720,1.0220,3.1896,-2.0978,1.0220,0.8220,True,prescan_batch_0003.csv
191,844dfcbe-0ab2-47e1-aa19-024c5b2a3fd8.json,0,Cabinet.146,48,0.8720,1.0220,-0.0167,-1.2905,1.0220,0.8220,True,prescan_batch_0003.csv
192,86b16b1f-1846-46bf-959b-1c7ae05b4ed6.json,0,Cabinet.083,48,0.8720,1.0220,2.7774,-4.5044,1.0220,0.8220,True,prescan_batch_0003.csv
193,89e19da8-8eb7-448b-aa89-9ce0aa6ac3b1.json,0,Cabinet.304,48,0.8720,1.0220,2.5216,-0.8938,1.0220,0.8220,True,prescan_batch_0003.csv
194,91f9a318-06ef-4eaa-9892-e9d91c1161fd.json,0,Cabinet.032,48,0.8720,1.0220,-5.5140,0.0425,1.0220,0.8220,True,prescan_batch_0003.csv
195,93b46a6a-9703-4487-a125-89972c1e6a4a.json,0,Cabinet.056,48,0.8720,1.0220,7.6783,3.3909,1.0220,0.8220,True,prescan_batch_0003.csv
196,95dc6d32-fbf0-4183-b09a-3a352fa0cd57.json,0,Cabinet.095,48,0.8720,1.0220,-3.1831,-3.1695,1.0220,0.8220,True,prescan_batch_0003.csv
197,a205b9cf-88c0-4426-9eff-117a5bc0a977.json,0,Cabinet.175,48,0.8720,1.0220,2.1973,0.0941,1.0220,0.8220,True,prescan_batch_0004.csv
198,a50b6ec6-e668-472f-a741-514c9bfef011.json,0,Cabinet.045,48,0.8720,1.0220,5.5689,-0.5050,1.0220,0.8220,True,prescan_batch_0004.csv
199,a7e3448a-11fa-470d-a59c-3e50bb8bc36d.json,0,Cabinet.116,48,0.8720,1.0220,-1.5724,-3.0645,1.0220,0.8220,True,prescan_batch_0004.csv
200,b587f55e-a677-4107-9ad1-5c067cbd7c0a.json,0,Cabinet.071,48,0.8720,1.0220,-0.7321,-1.6763,1.0220,0.8220,True,prescan_batch_0004.csv
201,c59272a6-c41f-45c3-86c5-c813e8af6492.json,0,Cabinet.107,48,0.8720,1.0220,-2.6304,-3.8603,1.0220,0.8220,True,prescan_batch_0005.csv
202,d0e0f18e-7d93-4c1d-b93e-218470d8f283.json,0,Cabinet.106,48,0.8720,1.0220,5.8962,-4.5453,1.0220,0.8220,True,prescan_batch_0005.csv
203,d253d879-a5f7-436f-b617-24207803b871.json,0,Cabinet.118,48,0.8720,1.0220,-1.1039,-6.2871,1.0220,0.8220,True,prescan_batch_0005.csv
204,d639f68b-01a0-4814-a382-dcba3c0f030f.json,0,Cabinet.070,48,0.8720,1.0220,1.6015,-3.5698,1.0220,0.8220,True,prescan_batch_0005.csv
205,d78cbb1e-c52a-431f-a4ea-b340f2d2cc3a.json,0,Cabinet.101,48,0.8720,1.0220,-0.7126,-0.9511,1.0220,0.8220,True,prescan_batch_0005.csv
206,dabfd6fb-2bf4-40e6-9816-6be9708cf9c8.json,0,Cabinet.102,48,0.8720,1.0220,-2.1402,2.7695,1.0220,0.8220,True,prescan_batch_0005.csv
207,fa3ea8f6-d237-4d01-b3d9-e2b9c8ec2d7a.json,0,Cabinet.080,48,0.8720,1.0220,-0.7648,-4.5510,1.0220,0.8220,True,prescan_batch_0006.csv
208,fb15b0ca-9d57-4394-b5fa-a3377dc7fb48.json,0,Cabinet.175,48,0.8720,1.0220,1.8347,-0.8987,1.0220,0.8220,True,prescan_batch_0006.csv
209,5140bbfa-680e-4a3d-904b-e6b4a4dd9d79.json,0,Cabinet.111,48,0.8718,1.0218,-4.0883,3.2816,1.0220,0.8220,True,prescan_batch_0002.csv
210,33ed8cde-22ec-495f-bbe9-fe35fe87c76b.json,0,cabinet,48,0.8711,1.0211,-3.8928,-3.1861,1.0614,0.8614,True,prescan_batch_0001.csv
211,9eadccd7-7fb3-4bf6-bf47-f3bd9a0cb31e.json,0,Cabinet.089,48,0.8704,1.0204,6.9337,-5.5823,1.0370,0.8370,True,prescan_batch_0004.csv
212,aa2174af-a1ed-403f-b46d-bb44f315c181.json,0,Cabinet.014,48,0.8700,1.0200,5.1647,-5.9371,1.0200,0.8200,True,prescan_batch_0004.csv
213,3f8e0c63-02e1-4a9a-962d-6a0b5d6e45d1.json,0,Cabinet.150,48,0.8670,1.0170,9.7956,2.2422,1.0170,0.8170,True,prescan_batch_0001.csv
214,871a8a69-b714-41c1-9950-0b8235baa52a.json,0,Cabinet.083,48,0.8670,1.0170,4.2287,2.7163,1.0170,0.8170,True,prescan_batch_0003.csv
215,c36bebbe-ba39-4667-9507-8899d50b9e87.json,0,Cabinet.091,48,0.8670,1.0170,-0.9469,-4.2407,1.0170,0.8170,True,prescan_batch_0005.csv
216,b29bb3cc-2209-4809-b9b3-a145ea8c57c8.json,0,Cabinet.094,48,0.8655,1.0155,4.9785,0.8268,1.0220,0.8220,True,prescan_batch_0004.csv
217,70e042e1-ebde-4dc0-84cc-c54b99a00e6a.json,0,Cabinet.003,48,0.8642,1.0142,-4.7831,6.9376,0.9800,0.7800,True,prescan_batch_0003.csv
218,a00c91ea-e2be-4891-889a-426ecf364a14.json,0,Cabinet.036,48,0.8597,1.0097,-3.7070,1.2196,1.0370,0.8370,True,prescan_batch_0004.csv
219,022bcb77-3234-43c5-b91a-0fc211f4a2c3.json,0,Cabinet.155,48,0.8575,1.0075,-8.2296,-2.4709,1.0370,0.8370,True,prescan_batch_0000.csv
220,08c484ff-79ea-42dd-88a0-ac798be8bb95.json,0,Cabinet.059,48,0.8562,1.0062,-1.4968,-0.4675,1.0370,0.8370,True,prescan_batch_0000.csv
221,cedbec31-e5b6-48b6-bf73-becb689097a9.json,0,Cabinet.001,48,0.8550,1.0050,1.8709,2.8038,1.0050,0.8050,True,prescan_batch_0005.csv
222,e1beeab5-1299-4241-95ed-2843243e9a2b.json,0,Cabinet.008,48,0.8550,1.0050,-5.3112,0.6283,1.0050,0.8050,True,prescan_batch_0006.csv
223,a171969e-9921-4fba-bd4c-194d9b864237.json,0,Cabinet.089,48,0.8548,1.0048,-1.4404,-4.8757,1.0220,0.8220,True,prescan_batch_0004.csv
224,73828256-c8de-4bbd-9400-095b1243642e.json,0,cabinet,48,0.8542,1.0042,-1.8414,-2.4879,1.0042,0.8042,True,prescan_batch_0003.csv
225,038a2c74-9698-490e-866d-709b5eeb3cf9.json,0,Cabinet.313,48,0.8502,1.0002,-1.0642,-4.8234,1.0370,0.8370,True,prescan_batch_0000.csv
226,2028e75b-2925-4f7f-b8ce-b542148134ab.json,0,Cabinet.108,48,0.8501,1.0001,-7.2084,1.1346,1.0001,0.8001,True,prescan_batch_0000.csv
227,aede3187-159c-4351-b41e-8fa5f23f0bc8.json,0,Cabinet.180,48,0.8501,1.0001,-1.0686,-0.8570,1.0001,0.8001,True,prescan_batch_0004.csv
228,e5808070-9156-45fa-809f-ee5e05312282.json,0,Cabinet.105,48,0.8501,1.0001,-4.8306,1.2778,1.0001,0.8001,True,prescan_batch_0006.csv
229,0b0aa9c5-fe43-4926-bfaa-34764214c250.json,0,Cabinet.066,48,0.8500,1.0000,2.5164,1.6414,1.0000,0.8000,True,prescan_batch_0000.csv
230,0e02ee68-5940-49dd-bbdc-0e3667ec9e49.json,0,Cabinet.062,48,0.8500,1.0000,2.0106,-2.8297,1.0000,0.8000,True,prescan_batch_0000.csv
231,0eb102fc-89cd-4d87-a289-c4b3ee55d44e.json,0,Cabinet.071,48,0.8500,1.0000,1.8742,-3.4765,1.0000,0.8000,True,prescan_batch_0000.csv
232,122feb6c-450f-4d1b-a02a-25c976b14ba4.json,0,Cabinet.083,48,0.8500,1.0000,-3.2893,-6.1022,1.0000,0.8000,True,prescan_batch_0000.csv
233,1a8dbd8d-0025-4373-8b94-ee9dd9fa7295.json,0,Cabinet.106,48,0.8500,1.0000,6.1263,3.4658,1.0000,0.8000,True,prescan_batch_0000.csv
234,1ba9ae7f-5074-4b11-9b38-43ea7e5ff693.json,0,Cabinet.101,48,0.8500,1.0000,-4.4650,1.4223,1.0000,0.8000,True,prescan_batch_0000.csv
235,28b5e0bd-6017-4298-88da-7af8d5a521a1.json,0,Cabinet.064,48,0.8500,1.0000,0.5688,-5.0697,1.0000,0.8000,True,prescan_batch_0001.csv
236,4000ed3d-3e7c-41a1-a869-107813bc55a7.json,0,Cabinet.076,48,0.8500,1.0000,-2.9861,4.1570,1.0000,0.8000,True,prescan_batch_0001.csv
237,4e31e0ef-fdf9-4083-9d90-127cab47b445.json,0,Cabinet.092,48,0.8500,1.0000,3.5539,0.2703,1.0000,0.8000,True,prescan_batch_0002.csv
238,5a676e0c-f469-413b-b5b3-8176f2fc63bc.json,0,Cabinet.032,48,0.8500,1.0000,1.2087,-3.9633,1.0000,0.8000,True,prescan_batch_0002.csv
239,5a6e4200-430f-4d0a-8f7a-deb7d98567be.json,0,Cabinet.070,48,0.8500,1.0000,2.7700,-6.4592,1.0000,0.8000,True,prescan_batch_0002.csv
240,64ac0b68-fc6c-490d-ab08-6f45e947b4a7.json,0,Cabinet.122,48,0.8500,1.0000,-5.0954,2.3201,1.0000,0.8000,True,prescan_batch_0002.csv
241,67f526c0-865c-42d8-8390-94251681daca.json,0,Cabinet.147,48,0.8500,1.0000,4.1567,-1.5566,1.0000,0.8000,True,prescan_batch_0002.csv
242,6cf680e2-ed2a-4ca0-a66c-ae25c016e7d3.json,0,Cabinet.046,48,0.8500,1.0000,-2.3621,-4.2338,1.0000,0.8000,True,prescan_batch_0002.csv
243,70daf81b-199a-4571-9e11-89959489c7a8.json,0,Cabinet.072,48,0.8500,1.0000,3.8916,2.5115,1.0000,0.8000,True,prescan_batch_0003.csv
244,72cc1707-1c00-43bf-a961-b0a70249d86d.json,0,Cabinet.066,48,0.8500,1.0000,-2.8964,-2.7272,1.0000,0.8000,True,prescan_batch_0003.csv
245,7534aaa5-254a-48dd-a5d8-b13432bb0217.json,0,Cabinet.091,48,0.8500,1.0000,2.4179,3.9221,1.0000,0.8000,True,prescan_batch_0003.csv
246,7896e9be-3ed9-4736-89c3-5eec7820e5b7.json,0,Cabinet.109,48,0.8500,1.0000,2.8204,1.9659,1.0000,0.8000,True,prescan_batch_0003.csv
247,790deb19-1801-4421-8832-2b10e9b7790c.json,0,Cabinet.316,48,0.8500,1.0000,5.9415,-0.9551,1.0000,0.8000,True,prescan_batch_0003.csv
248,7ac7b8b0-6ea1-4930-9f50-7328e00e579a.json,0,Cabinet.127,48,0.8500,1.0000,-3.0439,4.9211,1.0000,0.8000,True,prescan_batch_0003.csv
249,870c6e14-5d7f-42ff-9060-1a6ebd25a109.json,0,Cabinet.069,48,0.8500,1.0000,1.6149,-3.5425,1.0000,0.8000,True,prescan_batch_0003.csv
250,87bc713c-3bc1-4174-9642-fca816bb76a9.json,0,Cabinet.056,48,0.8500,1.0000,-0.2063,-5.8353,1.0000,0.8000,True,prescan_batch_0003.csv
251,8fe7021a-83f3-40ce-be12-3b5378617faa.json,0,Cabinet.112,48,0.8500,1.0000,-5.1907,3.3751,1.0000,0.8000,True,prescan_batch_0003.csv
252,9105f71c-bbd1-4bc5-8b06-88057dfefa08.json,0,Cabinet.086,48,0.8500,1.0000,-3.8867,0.0842,1.0000,0.8000,True,prescan_batch_0003.csv
253,92371d20-5d60-4fed-9207-755c3f8335f1.json,0,Cabinet.088,48,0.8500,1.0000,-1.1728,-4.8583,1.0000,0.8000,True,prescan_batch_0003.csv
254,930621ed-def9-4e62-998a-5c121b87055f.json,0,Cabinet.124,48,0.8500,1.0000,13.6196,-1.9330,1.0000,0.8000,True,prescan_batch_0003.csv
255,9530cba8-728f-4b6e-8653-d3a023d146b0.json,0,Cabinet.105,48,0.8500,1.0000,5.8886,-4.6907,1.0000,0.8000,True,prescan_batch_0003.csv
256,9c8a5b19-7d72-40a6-b4af-048e2bb1f385.json,0,Cabinet.100,48,0.8500,1.0000,1.0019,-1.4796,1.0000,0.8000,True,prescan_batch_0004.csv
257,9cd3b1ad-3d77-47be-b9f6-1439088afe91.json,0,Cabinet.099,48,0.8500,1.0000,1.9844,-2.3403,1.0000,0.8000,True,prescan_batch_0004.csv
258,9d7a01d8-d1a0-4e8f-89b2-70933f44fa46.json,0,Cabinet.316,48,0.8500,1.0000,5.8546,-1.0520,1.0000,0.8000,True,prescan_batch_0004.csv
259,a16b967a-c549-4cd9-9bc8-105dd5a7d664.json,0,Cabinet.088,48,0.8500,1.0000,-1.1581,-5.0064,1.0000,0.8000,True,prescan_batch_0004.csv
260,a698c51d-cd92-43cd-837c-125ec48f0a6d.json,0,Cabinet.195,48,0.8500,1.0000,1.2266,-1.4776,1.0000,0.8000,True,prescan_batch_0004.csv
261,aa7fc990-0ab9-4fcb-ab9a-5dc1e29ed3b3.json,0,Cabinet.066,48,0.8500,1.0000,4.0507,-4.4412,1.0000,0.8000,True,prescan_batch_0004.csv
262,b01b75da-3dad-4961-863a-3834d6479711.json,0,Cabinet.105,48,0.8500,1.0000,5.9835,-4.7383,1.0000,0.8000,True,prescan_batch_0004.csv
263,baefb16c-717d-4028-a9cd-2b5daf5621cc.json,0,Cabinet.082,48,0.8500,1.0000,-8.9815,-3.8884,1.0000,0.8000,True,prescan_batch_0004.csv
264,c255ebda-e30c-4d0d-8252-a60721b4bcaf.json,0,Cabinet.159,48,0.8500,1.0000,8.5716,-2.6008,1.0000,0.8000,True,prescan_batch_0005.csv
265,c6e2ef70-2fc8-4c1a-860b-4afb9332ef20.json,0,Cabinet.152,48,0.8500,1.0000,-3.8637,-0.8672,1.0000,0.8000,True,prescan_batch_0005.csv
266,c7104e7f-65ea-4283-b5f3-7382f265927a.json,0,Cabinet.077,48,0.8500,1.0000,-2.8700,4.2106,1.0000,0.8000,True,prescan_batch_0005.csv
267,c83c564f-ceb1-4cd0-b171-7eb26a283b24.json,0,Cabinet.070,48,0.8500,1.0000,-3.2154,-5.1894,1.0000,0.8000,True,prescan_batch_0005.csv
268,ca0bdaff-4e3a-4677-a328-cfab693b37c4.json,0,Cabinet.085,48,0.8500,1.0000,8.8053,9.2090,1.0000,0.8000,True,prescan_batch_0005.csv
269,cbdcde28-e514-4db2-bf5a-f0b57793ff5d.json,0,Cabinet.081,48,0.8500,1.0000,-2.3633,-4.1910,1.0000,0.8000,True,prescan_batch_0005.csv
270,cd49838a-9798-4118-8c25-cf615dce24b5.json,0,Cabinet.137,48,0.8500,1.0000,0.3273,-3.7316,1.0000,0.8000,True,prescan_batch_0005.csv
271,d26e3408-b2ba-4e24-9078-0e97be945818.json,0,Cabinet.084,48,0.8500,1.0000,3.1165,-2.1131,1.0000,0.8000,True,prescan_batch_0005.csv
272,d4225025-ba05-4929-a0d1-64b225200b78.json,0,Cabinet.050,48,0.8500,1.0000,-3.8184,-8.8902,1.0000,0.8000,True,prescan_batch_0005.csv
273,d55c964d-8cc3-42c4-af2b-0699b90da81e.json,0,Cabinet.036,48,0.8500,1.0000,3.0643,-2.1947,1.0000,0.8000,True,prescan_batch_0005.csv
274,dcde79e6-63d3-4517-9766-0ebc45d8b678.json,0,Cabinet.140,48,0.8500,1.0000,0.8362,-2.3357,1.0000,0.8000,True,prescan_batch_0005.csv
275,eef5ff51-951b-49e7-a2a2-c9d7a81a28e1.json,0,Cabinet.061,48,0.8500,1.0000,5.2957,3.1189,1.0000,0.8000,True,prescan_batch_0006.csv
276,fba13a0d-62f5-4ff8-914b-064b823d5882.json,0,Cabinet.108,48,0.8500,1.0000,0.3359,-4.5590,1.0000,0.8000,True,prescan_batch_0006.csv
277,ffbb5785-e27f-47f4-a4b9-479d74d4815f.json,0,Cabinet.112,48,0.8500,1.0000,-5.1414,3.3774,1.0000,0.8000,True,prescan_batch_0006.csv
278,9fbb12ec-7c97-4dbe-af06-f70bfa742d53.json,0,Cabinet.072,48,0.8499,0.9999,3.9110,2.1186,1.0000,0.8000,True,prescan_batch_0004.csv
279,3340f8b0-2c3e-4a53-96de-4aef0ed87631.json,0,Cabinet.094,48,0.8479,0.9979,-0.4951,-0.8694,1.0470,0.8470,True,prescan_batch_0001.csv
280,d5fa75af-c302-4c73-ad4e-78e4e9765845.json,0,Cabinet.101,48,0.8457,0.9957,0.5156,-1.3227,1.0220,0.8220,True,prescan_batch_0005.csv
281,01861393-3d82-4926-af4c-e2d29c6d0c0b.json,0,Cabinet.001,48,0.8450,0.9950,4.2388,-2.1140,0.9950,0.7950,True,prescan_batch_0000.csv
282,041c7dfd-2422-40d0-9fa4-7fe1c18ff454.json,0,Cabinet.001,48,0.8450,0.9950,-0.0156,-3.2966,0.9950,0.7950,True,prescan_batch_0000.csv
283,0533b7c9-8660-444d-833c-14f81eea2628.json,0,Cabinet.001,48,0.8450,0.9950,-0.4932,-4.6611,0.9950,0.7950,True,prescan_batch_0000.csv
284,06c71abf-71dc-4831-9917-8bc23a49d2a6.json,0,Cabinet.016,48,0.8450,0.9950,2.7395,-4.2364,0.9950,0.7950,True,prescan_batch_0000.csv
285,07cba4b4-3e2b-4c90-8b3c-c44ae6ab014e.json,0,Cabinet.014,48,0.8450,0.9950,-2.0334,-5.3898,0.9950,0.7950,True,prescan_batch_0000.csv
286,0858737a-f738-4f4b-a676-e91cde73168d.json,0,Cabinet.001,48,0.8450,0.9950,2.4447,-3.3816,0.9950,0.7950,True,prescan_batch_0000.csv
287,0d914f4b-07d1-46a7-b1d8-580081f2177d.json,0,Cabinet.012,48,0.8450,0.9950,1.8850,3.7672,0.9950,0.7950,True,prescan_batch_0000.csv
288,0f070e2a-1485-4869-9275-8ba7a72d0a83.json,0,Cabinet.001,48,0.8450,0.9950,0.9055,-2.0452,0.9950,0.7950,True,prescan_batch_0000.csv
289,109c84cd-7194-4b1d-ac52-8d1862565c6c.json,0,Cabinet.006,48,0.8450,0.9950,2.0491,-4.9364,0.9950,0.7950,True,prescan_batch_0000.csv
290,12329142-9d6e-4957-8592-4d156a454bab.json,0,Cabinet.010,48,0.8450,0.9950,4.5686,-2.6477,0.9950,0.7950,True,prescan_batch_0000.csv
291,15de4a4c-2258-4015-9cc3-f2ebbb9d61e5.json,0,Cabinet.014,48,0.8450,0.9950,1.1078,-3.3567,0.9950,0.7950,True,prescan_batch_0000.csv
292,17fefead-db2b-4184-8c9e-f0237b700073.json,0,Cabinet.001,48,0.8450,0.9950,4.7209,3.6292,0.9950,0.7950,True,prescan_batch_0000.csv
293,19b584e7-b54c-4d1b-a6d1-c6a674519311.json,0,Cabinet.001,48,0.8450,0.9950,2.7151,-3.9933,0.9950,0.7950,True,prescan_batch_0000.csv
294,1a1e205b-3f54-49fb-8154-e2d61c3682ae.json,0,Cabinet.010,48,0.8450,0.9950,-2.5908,-1.4518,0.9950,0.7950,True,prescan_batch_0000.csv
295,1b623b8e-0152-4a08-9bf2-4cb0d04436fe.json,0,Cabinet.014,48,0.8450,0.9950,-10.6756,19.2807,0.9950,0.7950,True,prescan_batch_0000.csv
296,1cd0db41-bcd9-4af7-a0be-cce5de62cc35.json,0,Cabinet.001,48,0.8450,0.9950,-3.5393,2.7462,0.9950,0.7950,True,prescan_batch_0000.csv
297,22690830-2a2d-4265-87ae-0a3f4957d085.json,0,Cabinet.001,48,0.8450,0.9950,3.5208,-6.3246,0.9950,0.7950,True,prescan_batch_0000.csv
298,29ac53f9-61fe-4397-96ae-b33522d292ae.json,0,Cabinet.001,48,0.8450,0.9950,-1.6337,-4.6060,0.9950,0.7950,True,prescan_batch_0001.csv
299,326c7e2d-bcdb-4bf4-a7b6-be729039d799.json,0,Cabinet.001,48,0.8450,0.9950,3.5835,-3.3321,0.9950,0.7950,True,prescan_batch_0001.csv
300,371c2846-ec26-43ca-a9dd-05e49db6ba62.json,0,Cabinet.001,48,0.8450,0.9950,-5.1662,-1.7254,0.9950,0.7950,True,prescan_batch_0001.csv
301,3880bb9f-a3bd-410d-91c1-3254d0cfa701.json,0,Cabinet.001,48,0.8450,0.9950,1.9090,-3.3327,0.9950,0.7950,True,prescan_batch_0001.csv
302,3bae496f-c94e-4ed5-af69-14f2cde5af8a.json,0,Cabinet.036,48,0.8450,0.9950,1.3521,6.4148,0.9950,0.7950,True,prescan_batch_0001.csv
303,3bb5bb6d-b566-4218-bead-cba9a146413f.json,0,Cabinet.024,48,0.8450,0.9950,7.8862,-3.1334,0.9950,0.7950,True,prescan_batch_0001.csv
304,3bf54310-1dd3-45a3-b6ce-e192f4d8ff43.json,0,Cabinet.012,48,0.8450,0.9950,-3.0043,8.6824,0.9950,0.7950,True,prescan_batch_0001.csv
305,3d6e9a53-0cf3-473d-ac27-8e7a5007e637.json,0,Cabinet.016,48,0.8450,0.9950,2.5359,-5.6348,0.9950,0.7950,True,prescan_batch_0001.csv
306,42013ebf-55c2-4d43-8e63-19339baf82c1.json,0,Cabinet.006,48,0.8450,0.9950,0.4538,-6.3551,0.9950,0.7950,True,prescan_batch_0001.csv
307,43f1271f-d362-49c1-9ebc-cf9f8c82ea81.json,0,Cabinet.012,48,0.8450,0.9950,-4.4347,-4.1700,0.9950,0.7950,True,prescan_batch_0001.csv
308,43f8cf3d-030c-45d1-82b2-2c28746f58c5.json,0,Cabinet.008,48,0.8450,0.9950,-2.7813,-3.9593,0.9950,0.7950,True,prescan_batch_0001.csv
309,44077407-784d-4f64-9af1-790a19a5aef0.json,0,Cabinet.014,48,0.8450,0.9950,3.4494,-3.7404,0.9950,0.7950,True,prescan_batch_0001.csv
310,44194524-916d-4e20-be22-47837f922661.json,0,Cabinet.001,48,0.8450,0.9950,1.6233,-5.5260,0.9950,0.7950,True,prescan_batch_0001.csv
311,482cacdd-b522-4acb-980b-191a0551d9b6.json,0,Cabinet.012,48,0.8450,0.9950,-3.1073,-5.1346,0.9950,0.7950,True,prescan_batch_0001.csv
312,491af85e-3c8f-40f2-a204-392483bb4308.json,0,Cabinet.016,48,0.8450,0.9950,3.7895,-3.9002,0.9950,0.7950,True,prescan_batch_0001.csv
313,492f7d99-2d61-4c57-a95b-f83d9bb4f2eb.json,0,Cabinet.014,48,0.8450,0.9950,4.7056,-2.8805,0.9950,0.7950,True,prescan_batch_0001.csv
314,493cdab0-045a-40cb-be8d-9227bdc08184.json,0,Cabinet.001,48,0.8450,0.9950,-2.9629,-1.2667,0.9950,0.7950,True,prescan_batch_0001.csv
315,4a9d830e-7de9-470f-a2f5-90b7cd1c233e.json,0,Cabinet.010,48,0.8450,0.9950,0.4140,-0.9272,0.9950,0.7950,True,prescan_batch_0001.csv
316,4af35004-7b2b-4ef5-b148-b5e63b48b569.json,0,Cabinet.001,48,0.8450,0.9950,1.4834,7.3332,0.9950,0.7950,True,prescan_batch_0001.csv
317,506447d2-23e2-47df-83e3-85ae02dc5661.json,0,Cabinet.020,48,0.8450,0.9950,-4.7253,-2.8018,0.9950,0.7950,True,prescan_batch_0002.csv
318,55edb089-573a-4701-9290-1ed05a2590e4.json,0,Cabinet.001,48,0.8450,0.9950,-1.2192,-4.0044,0.9950,0.7950,True,prescan_batch_0002.csv
319,56539026-2d77-4f19-88ee-ca390f01e145.json,0,Cabinet.001,48,0.8450,0.9950,0.5348,-3.3956,0.9950,0.7950,True,prescan_batch_0002.csv
320,5d09aa48-6249-4c1f-b445-c2d956825c66.json,0,Cabinet.012,48,0.8450,0.9950,4.9567,-4.2013,0.9950,0.7950,True,prescan_batch_0002.csv
